"date","estacion_file","pm25","temp","hr","estacion","lat","lon","ciudad","dia_año","mes","dia_semana","sen_t","cos_t"
2023-01-01,"benitojuarez",49.9583333333333,14.7916666666667,53.1666666666667,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",1,1,1,0.0172133561558347,0.999851839209116
2023-01-01,"gustavoamadero",80.5416666666667,15.375,57.875,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",1,1,1,0.0172133561558347,0.999851839209116
2023-01-01,"merced",60.4782608695652,15.3625,55.3333333333333,"Merced",19.424722222222,-99.119722222222,"cdmx",1,1,1,0.0172133561558347,0.999851839209116
2023-01-01,"pedregal",31.8636363636364,13.6458333333333,52.5416666666667,"Pedregal",19.325277777778,-99.204166666667,"cdmx",1,1,1,0.0172133561558347,0.999851839209116
2023-01-01,"uamiztapalapa",65.375,14.9458333333333,60.6666666666667,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",1,1,1,0.0172133561558347,0.999851839209116
2023-01-01,"uamxochimilco",61.1052631578947,13.0458333333333,57.625,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",1,1,1,0.0172133561558347,0.999851839209116
2023-01-02,"benitojuarez",10.8695652173913,15.0478260869565,52.304347826087,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",2,1,2,0.0344216116227457,0.999407400739705
2023-01-02,"gustavoamadero",12.9130434782609,15.9391304347826,54.695652173913,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",2,1,2,0.0344216116227457,0.999407400739705
2023-01-02,"merced",11.75,16.0125,52.1666666666667,"Merced",19.424722222222,-99.119722222222,"cdmx",2,1,2,0.0344216116227457,0.999407400739705
2023-01-02,"pedregal",15.6842105263158,14.0541666666667,51.875,"Pedregal",19.325277777778,-99.204166666667,"cdmx",2,1,2,0.0344216116227457,0.999407400739705
2023-01-02,"uamiztapalapa",10.8823529411765,15.1045454545455,59.3636363636364,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",2,1,2,0.0344216116227457,0.999407400739705
2023-01-02,"uamxochimilco",13,13.4791666666667,55.0416666666667,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",2,1,2,0.0344216116227457,0.999407400739705
2023-01-03,"benitojuarez",9.04347826086956,16.3434782608696,46.8260869565217,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",3,1,3,0.0516196672232538,0.998666816288476
2023-01-03,"gustavoamadero",10.6086956521739,17.4,48.8333333333333,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",3,1,3,0.0516196672232538,0.998666816288476
2023-01-03,"merced",12.75,17.3875,46.6666666666667,"Merced",19.424722222222,-99.119722222222,"cdmx",3,1,3,0.0516196672232538,0.998666816288476
2023-01-03,"pedregal",13.6470588235294,14.695652173913,49.2608695652174,"Pedregal",19.325277777778,-99.204166666667,"cdmx",3,1,3,0.0516196672232538,0.998666816288476
2023-01-03,"uamiztapalapa",9.16666666666667,16.7708333333333,51.9166666666667,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",3,1,3,0.0516196672232538,0.998666816288476
2023-01-03,"uamxochimilco",13.8125,15.3166666666667,48.7916666666667,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",3,1,3,0.0516196672232538,0.998666816288476
2023-01-04,"benitojuarez",20.3333333333333,15.825,47.875,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",4,1,4,0.0688024268023199,0.997630305306586
2023-01-04,"gustavoamadero",20.55,16.5291666666667,49,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",4,1,4,0.0688024268023199,0.997630305306586
2023-01-04,"merced",24.25,16.7208333333333,47.875,"Merced",19.424722222222,-99.119722222222,"cdmx",4,1,4,0.0688024268023199,0.997630305306586
2023-01-04,"pedregal",20.1,15.3363636363636,47.0454545454545,"Pedregal",19.325277777778,-99.204166666667,"cdmx",4,1,4,0.0688024268023199,0.997630305306586
2023-01-04,"uamiztapalapa",22.375,15.7791666666667,56.4583333333333,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",4,1,4,0.0688024268023199,0.997630305306586
2023-01-04,"uamxochimilco",19.75,14.4666666666667,52.3809523809524,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",4,1,4,0.0688024268023199,0.997630305306586
2023-01-05,"benitojuarez",20.8333333333333,15.625,47.1666666666667,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",5,1,5,0.0859647987374465,0.996298174934608
2023-01-05,"gustavoamadero",20.25,16.0208333333333,50.625,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",5,1,5,0.0859647987374465,0.996298174934608
2023-01-05,"merced",20.304347826087,16.1333333333333,48.4166666666667,"Merced",19.424722222222,-99.119722222222,"cdmx",5,1,5,0.0859647987374465,0.996298174934608
2023-01-05,"pedregal",26.1428571428571,14.5565217391304,49.695652173913,"Pedregal",19.325277777778,-99.204166666667,"cdmx",5,1,5,0.0859647987374465,0.996298174934608
2023-01-05,"uamiztapalapa",22.5833333333333,15.4375,54.5833333333333,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",5,1,5,0.0859647987374465,0.996298174934608
2023-01-05,"uamxochimilco",22.3636363636364,14.2708333333333,50.7083333333333,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",5,1,5,0.0859647987374465,0.996298174934608
2023-01-06,"benitojuarez",23,14.9173913043478,44.4782608695652,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",6,1,6,0.103101697447435,0.994670819911521
2023-01-06,"gustavoamadero",22.0869565217391,15.2130434782609,50.0434782608696,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",6,1,6,0.103101697447435,0.994670819911521
2023-01-06,"merced",24.4347826086957,15.4304347826087,47.5652173913044,"Merced",19.424722222222,-99.119722222222,"cdmx",6,1,6,0.103101697447435,0.994670819911521
2023-01-06,"pedregal",35.5,11.9,60,"Pedregal",19.325277777778,-99.204166666667,"cdmx",6,1,6,0.103101697447435,0.994670819911521
2023-01-06,"uamiztapalapa",22.4,15.55,50.1,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",6,1,6,0.103101697447435,0.994670819911521
2023-01-06,"uamxochimilco",21.8571428571429,13.4304347826087,48.695652173913,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",6,1,6,0.103101697447435,0.994670819911521
2023-01-07,"benitojuarez",21.9545454545455,15.6227272727273,38.0909090909091,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",7,1,7,0.120208044899353,0.99274872245774
2023-01-07,"gustavoamadero",27.4347826086957,15.8565217391304,43.304347826087,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",7,1,7,0.120208044899353,0.99274872245774
2023-01-07,"merced",32.5714285714286,16.1434782608696,41.0434782608696,"Merced",19.424722222222,-99.119722222222,"cdmx",7,1,7,0.120208044899353,0.99274872245774
2023-01-07,"uamiztapalapa",30.2173913043478,15.5173913043478,46.5217391304348,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",7,1,7,0.120208044899353,0.99274872245774
2023-01-07,"uamxochimilco",23.4545454545455,13.8826086956522,44.3913043478261,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",7,1,7,0.120208044899353,0.99274872245774
2023-01-08,"benitojuarez",19.695652173913,14.9391304347826,34.8260869565217,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",8,1,1,0.137278772113265,0.990532452132223
2023-01-08,"gustavoamadero",23.8823529411765,17.3352941176471,34.6470588235294,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",8,1,1,0.137278772113265,0.990532452132223
2023-01-08,"merced",24.9166666666667,15.7130434782609,35.9565217391304,"Merced",19.424722222222,-99.119722222222,"cdmx",8,1,1,0.137278772113265,0.990532452132223
2023-01-08,"uamiztapalapa",22.2222222222222,16.4277777777778,37.7222222222222,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",8,1,1,0.137278772113265,0.990532452132223
2023-01-08,"uamxochimilco",20.5,13.3739130434783,40.2608695652174,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",8,1,1,0.137278772113265,0.990532452132223
2023-01-09,"benitojuarez",30.2272727272727,14.6136363636364,51,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",9,1,2,0.154308820664281,0.988022665663698
2023-01-09,"gustavoamadero",28.5217391304348,14.9608695652174,56.0434782608696,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",9,1,2,0.154308820664281,0.988022665663698
2023-01-09,"merced",31.9565217391304,15.2826086956522,53.4782608695652,"Merced",19.424722222222,-99.119722222222,"cdmx",9,1,2,0.154308820664281,0.988022665663698
2023-01-09,"pedregal",27.9411764705882,13.5,50.8,"Pedregal",19.325277777778,-99.204166666667,"cdmx",9,1,2,0.154308820664281,0.988022665663698
2023-01-09,"uamiztapalapa",27.952380952381,14.447619047619,61.3809523809524,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",9,1,2,0.154308820664281,0.988022665663698
2023-01-09,"uamxochimilco",25.0454545454545,12.9681818181818,53.8181818181818,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",9,1,2,0.154308820664281,0.988022665663698
2023-01-10,"benitojuarez",28.75,15.1833333333333,43.8333333333333,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",10,1,3,0.171293144181478,0.985220106756061
2023-01-10,"gustavoamadero",28.0416666666667,15.6708333333333,49.2916666666667,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",10,1,3,0.171293144181478,0.985220106756061
2023-01-10,"merced",30.25,15.9583333333333,46.25,"Merced",19.424722222222,-99.119722222222,"cdmx",10,1,3,0.171293144181478,0.985220106756061
2023-01-10,"pedregal",23.0416666666667,13.775,46.2916666666667,"Pedregal",19.325277777778,-99.204166666667,"cdmx",10,1,3,0.171293144181478,0.985220106756061
2023-01-10,"uamiztapalapa",31.6666666666667,15.1375,53.0833333333333,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",10,1,3,0.171293144181478,0.985220106756061
2023-01-10,"uamxochimilco",33.2857142857143,13.4347826086957,49.4347826086956,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",10,1,3,0.171293144181478,0.985220106756061
2023-01-11,"benitojuarez",27.2727272727273,14.5636363636364,48.0454545454545,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",11,1,4,0.188226709843244,0.982125605868001
2023-01-11,"gustavoamadero",32.0625,16.71875,47.5625,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",11,1,4,0.188226709843244,0.982125605868001
2023-01-11,"merced",30.3913043478261,15.2739130434783,50.5217391304348,"Merced",19.424722222222,-99.119722222222,"cdmx",11,1,4,0.188226709843244,0.982125605868001
2023-01-11,"pedregal",21.05,13.42,50.7,"Pedregal",19.325277777778,-99.204166666667,"cdmx",11,1,4,0.188226709843244,0.982125605868001
2023-01-11,"uamiztapalapa",27.75,16.05625,50.4375,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",11,1,4,0.188226709843244,0.982125605868001
2023-01-11,"uamxochimilco",25.5454545454545,12.6863636363636,53.5454545454545,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",11,1,4,0.188226709843244,0.982125605868001
2023-01-12,"benitojuarez",25.125,14.5041666666667,48.375,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",12,1,5,0.205104499868619,0.978740079966915
2023-01-12,"gustavoamadero",34.4166666666667,15.0083333333333,53.625,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",12,1,5,0.205104499868619,0.978740079966915
2023-01-12,"merced",30.7391304347826,14.9666666666667,52.7916666666667,"Merced",19.424722222222,-99.119722222222,"cdmx",12,1,5,0.205104499868619,0.978740079966915
2023-01-12,"pedregal",21.4761904761905,13.8954545454545,46.3181818181818,"Pedregal",19.325277777778,-99.204166666667,"cdmx",12,1,5,0.205104499868619,0.978740079966915
2023-01-12,"uamiztapalapa",24.8571428571429,12.8285714285714,67.9285714285714,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",12,1,5,0.205104499868619,0.978740079966915
2023-01-12,"uamxochimilco",26.2608695652174,12.8166666666667,53.375,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",12,1,5,0.205104499868619,0.978740079966915
2023-01-13,"benitojuarez",15.6666666666667,13.875,45.875,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",13,1,6,0.221921513004165,0.975064532257195
2023-01-13,"gustavoamadero",15,14.0666666666667,50.0833333333333,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",13,1,6,0.221921513004165,0.975064532257195
2023-01-13,"merced",15.25,14.1666666666667,48.4583333333333,"Merced",19.424722222222,-99.119722222222,"cdmx",13,1,6,0.221921513004165,0.975064532257195
2023-01-13,"pedregal",17.0869565217391,13.0333333333333,47.875,"Pedregal",19.325277777778,-99.204166666667,"cdmx",13,1,6,0.221921513004165,0.975064532257195
2023-01-13,"santiagoacahualtepec",15.5,16.6,57.3333333333333,"Santiago Acahualtepec",19.34561,-99.009380833333,"cdmx",13,1,6,0.221921513004165,0.975064532257195
2023-01-13,"uamxochimilco",13.4782608695652,13.0166666666667,46.5416666666667,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",13,1,6,0.221921513004165,0.975064532257195
2023-01-14,"benitojuarez",22.3478260869565,12.8478260869565,35.695652173913,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",14,1,7,0.23867276600595,0.97110005188295
2023-01-14,"gustavoamadero",27.6521739130435,12.9608695652174,41.5652173913044,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",14,1,7,0.23867276600595,0.97110005188295
2023-01-14,"merced",25.2173913043478,13.1434782608696,38.7826086956522,"Merced",19.424722222222,-99.119722222222,"cdmx",14,1,7,0.23867276600595,0.97110005188295
2023-01-14,"pedregal",17.7619047619048,11.2409090909091,37.7272727272727,"Pedregal",19.325277777778,-99.204166666667,"cdmx",14,1,7,0.23867276600595,0.97110005188295
2023-01-14,"santiagoacahualtepec",24.45,12.1173913043478,41.9130434782609,"Santiago Acahualtepec",19.34561,-99.009380833333,"cdmx",14,1,7,0.23867276600595,0.97110005188295
2023-01-14,"uamxochimilco",18.6666666666667,11.1086956521739,41.1304347826087,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",14,1,7,0.23867276600595,0.97110005188295
2023-01-15,"benitojuarez",26.0833333333333,13.8833333333333,35.2916666666667,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",15,1,1,0.255353295116187,0.966847813605277
2023-01-15,"gustavoamadero",25.9166666666667,14.525,33.75,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",15,1,1,0.255353295116187,0.966847813605277
2023-01-15,"merced",26.5416666666667,14.675,35.3333333333333,"Merced",19.424722222222,-99.119722222222,"cdmx",15,1,1,0.255353295116187,0.966847813605277
2023-01-15,"pedregal",21.0833333333333,12.9708333333333,36.7916666666667,"Pedregal",19.325277777778,-99.204166666667,"cdmx",15,1,1,0.255353295116187,0.966847813605277
2023-01-15,"santiagoacahualtepec",33.9166666666667,13.7708333333333,40.4583333333333,"Santiago Acahualtepec",19.34561,-99.009380833333,"cdmx",15,1,1,0.255353295116187,0.966847813605277
2023-01-15,"uamiztapalapa",30.3478260869565,11.3,42,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",15,1,1,0.255353295116187,0.966847813605277
2023-01-15,"uamxochimilco",24.6363636363636,12.0708333333333,39.9583333333333,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",15,1,1,0.255353295116187,0.966847813605277
2023-01-16,"benitojuarez",30.8888888888889,15.3739130434783,41.7391304347826,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",16,1,2,0.271958157534106,0.962309077454149
2023-01-16,"gustavoamadero",39.9166666666667,16.1833333333333,43.9583333333333,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",16,1,2,0.271958157534106,0.962309077454149
2023-01-16,"merced",33.8333333333333,16.4666666666667,41.4583333333333,"Merced",19.424722222222,-99.119722222222,"cdmx",16,1,2,0.271958157534106,0.962309077454149
2023-01-16,"pedregal",28.7142857142857,15.0047619047619,39.2380952380952,"Pedregal",19.325277777778,-99.204166666667,"cdmx",16,1,2,0.271958157534106,0.962309077454149
2023-01-16,"santiagoacahualtepec",36.8333333333333,15.3958333333333,48.5,"Santiago Acahualtepec",19.34561,-99.009380833333,"cdmx",16,1,2,0.271958157534106,0.962309077454149
2023-01-16,"uamxochimilco",31.5,13.575,45.75,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",16,1,2,0.271958157534106,0.962309077454149
2023-01-17,"benitojuarez",29.5416666666667,15.8833333333333,43.4166666666667,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",17,1,3,0.288482432880609,0.957485188355039
2023-01-17,"gustavoamadero",34.4166666666667,16.3041666666667,45.875,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",17,1,3,0.288482432880609,0.957485188355039
2023-01-17,"merced",34.0416666666667,16.6458333333333,43.125,"Merced",19.424722222222,-99.119722222222,"cdmx",17,1,3,0.288482432880609,0.957485188355039
2023-01-17,"pedregal",23.9130434782609,15.1391304347826,40.6086956521739,"Pedregal",19.325277777778,-99.204166666667,"cdmx",17,1,3,0.288482432880609,0.957485188355039
2023-01-17,"santiagoacahualtepec",39.25,15.6541666666667,52.0833333333333,"Santiago Acahualtepec",19.34561,-99.009380833333,"cdmx",17,1,3,0.288482432880609,0.957485188355039
2023-01-17,"uamxochimilco",30.6818181818182,13.7708333333333,49.9583333333333,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",17,1,3,0.288482432880609,0.957485188355039
2023-01-18,"benitojuarez",28.4166666666667,16.55,41.8333333333333,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",18,1,4,0.304921224656289,0.952377575730397
2023-01-18,"gustavoamadero",28.8333333333333,17.425,46.7083333333333,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",18,1,4,0.304921224656289,0.952377575730397
2023-01-18,"merced",29.15,17.5,45.375,"Merced",19.424722222222,-99.119722222222,"cdmx",18,1,4,0.304921224656289,0.952377575730397
2023-01-18,"pedregal",20.7142857142857,15.652380952381,36.6666666666667,"Pedregal",19.325277777778,-99.204166666667,"cdmx",18,1,4,0.304921224656289,0.952377575730397
2023-01-18,"santiagoacahualtepec",29.0833333333333,16.5166666666667,52.9583333333333,"Santiago Acahualtepec",19.34561,-99.009380833333,"cdmx",18,1,4,0.304921224656289,0.952377575730397
2023-01-18,"uamxochimilco",25.0454545454545,14.6833333333333,49.2083333333333,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",18,1,4,0.304921224656289,0.952377575730397
2023-01-19,"benitojuarez",31.8333333333333,17.0208333333333,34.875,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",19,1,5,0.321269661692364,0.946987753076075
2023-01-19,"gustavoamadero",33.75,17.6083333333333,37.8333333333333,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",19,1,5,0.321269661692364,0.946987753076075
2023-01-19,"merced",40.0869565217391,17.7166666666667,38.4166666666667,"Merced",19.424722222222,-99.119722222222,"cdmx",19,1,5,0.321269661692364,0.946987753076075
2023-01-19,"pedregal",21.5416666666667,16.0625,33.2083333333333,"Pedregal",19.325277777778,-99.204166666667,"cdmx",19,1,5,0.321269661692364,0.946987753076075
2023-01-19,"santiagoacahualtepec",41.3333333333333,17.1125,41,"Santiago Acahualtepec",19.34561,-99.009380833333,"cdmx",19,1,5,0.321269661692364,0.946987753076075
2023-01-19,"uamxochimilco",32.9090909090909,14.9708333333333,41.6666666666667,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",19,1,5,0.321269661692364,0.946987753076075
2023-01-20,"benitojuarez",31.2083333333333,16.9458333333333,37.7083333333333,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",20,1,6,0.337522899594113,0.941317317512847
2023-01-20,"gustavoamadero",39.5,17.2375,50.75,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",20,1,6,0.337522899594113,0.941317317512847
2023-01-20,"merced",44.4583333333333,17.4708333333333,47,"Merced",19.424722222222,-99.119722222222,"cdmx",20,1,6,0.337522899594113,0.941317317512847
2023-01-20,"pedregal",26.9166666666667,15.8,35.4583333333333,"Pedregal",19.325277777778,-99.204166666667,"cdmx",20,1,6,0.337522899594113,0.941317317512847
2023-01-20,"santiagoacahualtepec",51.75,16.6166666666667,51.75,"Santiago Acahualtepec",19.34561,-99.009380833333,"cdmx",20,1,6,0.337522899594113,0.941317317512847
2023-01-20,"uamiztapalapa",43.8333333333333,19.6538461538462,36.6923076923077,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",20,1,6,0.337522899594113,0.941317317512847
2023-01-20,"uamxochimilco",37.5652173913044,14.8416666666667,43.875,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",20,1,6,0.337522899594113,0.941317317512847
2023-01-21,"benitojuarez",25.2083333333333,16.7708333333333,42,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",21,1,7,0.353676122176372,0.935367949313148
2023-01-21,"gustavoamadero",29.4166666666667,17.45,47.9166666666667,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",21,1,7,0.353676122176372,0.935367949313148
2023-01-21,"merced",28.1304347826087,17.575,44,"Merced",19.424722222222,-99.119722222222,"cdmx",21,1,7,0.353676122176372,0.935367949313148
2023-01-21,"pedregal",23,15.9772727272727,43.7727272727273,"Pedregal",19.325277777778,-99.204166666667,"cdmx",21,1,7,0.353676122176372,0.935367949313148
2023-01-21,"santiagoacahualtepec",34.5416666666667,16.7458333333333,50.25,"Santiago Acahualtepec",19.34561,-99.009380833333,"cdmx",21,1,7,0.353676122176372,0.935367949313148
2023-01-21,"uamiztapalapa",28.4583333333333,16.9541666666667,50.0833333333333,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",21,1,7,0.353676122176372,0.935367949313148
2023-01-21,"uamxochimilco",25.1904761904762,14.825,48.9166666666667,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",21,1,7,0.353676122176372,0.935367949313148
2023-01-22,"benitojuarez",22.4583333333333,16.4583333333333,46.2916666666667,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",22,1,1,0.369724542890673,0.929141411403174
2023-01-22,"gustavoamadero",22.5,17.1958333333333,49.875,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",22,1,1,0.369724542890673,0.929141411403174
2023-01-22,"merced",25.7,16.9565217391304,48.0434782608696,"Merced",19.424722222222,-99.119722222222,"cdmx",22,1,1,0.369724542890673,0.929141411403174
2023-01-22,"pedregal",21.4166666666667,15.25,48.9583333333333,"Pedregal",19.325277777778,-99.204166666667,"cdmx",22,1,1,0.369724542890673,0.929141411403174
2023-01-22,"santiagoacahualtepec",33.875,16.4583333333333,53.3333333333333,"Santiago Acahualtepec",19.34561,-99.009380833333,"cdmx",22,1,1,0.369724542890673,0.929141411403174
2023-01-22,"uamiztapalapa",23.0833333333333,16.5791666666667,53.8333333333333,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",22,1,1,0.369724542890673,0.929141411403174
2023-01-22,"uamxochimilco",21.4782608695652,14.6458333333333,51.75,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",22,1,1,0.369724542890673,0.929141411403174
2023-01-23,"benitojuarez",13.9166666666667,16.0916666666667,47.75,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",23,1,2,0.385663406243607,0.922639548840488
2023-01-23,"gustavoamadero",15.5,16.9916666666667,51.625,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",23,1,2,0.385663406243607,0.922639548840488
2023-01-23,"merced",17.1739130434783,17.175,48.375,"Merced",19.424722222222,-99.119722222222,"cdmx",23,1,2,0.385663406243607,0.922639548840488
2023-01-23,"pedregal",13.7391304347826,14.7826086956522,46.0869565217391,"Pedregal",19.325277777778,-99.204166666667,"cdmx",23,1,2,0.385663406243607,0.922639548840488
2023-01-23,"santiagoacahualtepec",18.5,14.58,56.4583333333333,"Santiago Acahualtepec",19.34561,-99.009380833333,"cdmx",23,1,2,0.385663406243607,0.922639548840488
2023-01-23,"uamiztapalapa",15.1666666666667,16.3375,55.4166666666667,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",23,1,2,0.385663406243607,0.922639548840488
2023-01-23,"uamxochimilco",18.0952380952381,14.2416666666667,53.2916666666667,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",23,1,2,0.385663406243607,0.922639548840488
2023-01-24,"benitojuarez",12.6666666666667,16.65,42.9166666666667,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",24,1,3,0.401487989205973,0.915864288267287
2023-01-24,"gustavoamadero",13.375,17.4333333333333,49.1666666666667,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",24,1,3,0.401487989205973,0.915864288267287
2023-01-24,"merced",14.5652173913043,17.7,45.1666666666667,"Merced",19.424722222222,-99.119722222222,"cdmx",24,1,3,0.401487989205973,0.915864288267287
2023-01-24,"pedregal",11.3809523809524,15.6391304347826,40.4782608695652,"Pedregal",19.325277777778,-99.204166666667,"cdmx",24,1,3,0.401487989205973,0.915864288267287
2023-01-24,"uamiztapalapa",13.5416666666667,17.0333333333333,51.5,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",24,1,3,0.401487989205973,0.915864288267287
2023-01-24,"uamxochimilco",11.7826086956522,15.3875,48.75,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",24,1,3,0.401487989205973,0.915864288267287
2023-01-25,"benitojuarez",19.5652173913043,16.0695652173913,40.2608695652174,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",25,1,4,0.417193602612317,0.908817637339503
2023-01-25,"gustavoamadero",23.5882352941176,18.4058823529412,41.0588235294118,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",25,1,4,0.417193602612317,0.908817637339503
2023-01-25,"merced",29.5217391304348,16.9130434782609,43.3478260869565,"Merced",19.424722222222,-99.119722222222,"cdmx",25,1,4,0.417193602612317,0.908817637339503
2023-01-25,"pedregal",19.45,15.15,38.1363636363636,"Pedregal",19.325277777778,-99.204166666667,"cdmx",25,1,4,0.417193602612317,0.908817637339503
2023-01-25,"uamiztapalapa",23.9130434782609,16.1,50.5217391304348,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",25,1,4,0.417193602612317,0.908817637339503
2023-01-25,"uamxochimilco",19.8181818181818,14.2869565217391,48.5652173913044,"UAM Xochimilco",19.304444444444,-99.103888888889,"cdmx",25,1,4,0.417193602612317,0.908817637339503
2023-01-26,"benitojuarez",22.2083333333333,15.1708333333333,46.25,"Benito Juárez",19.371666666667,-99.159166666667,"cdmx",26,1,5,0.432775592550431,0.901501684131884
2023-01-26,"gustavoamadero",27.1578947368421,15.3578947368421,51.0526315789474,"Gustavo A. Madero",19.482777777778,-99.094722222222,"cdmx",26,1,5,0.432775592550431,0.901501684131884
2023-01-26,"merced",26.4166666666667,15.7291666666667,47.8333333333333,"Merced",19.424722222222,-99.119722222222,"cdmx",26,1,5,0.432775592550431,0.901501684131884
2023-01-26,"pedregal",17.7826086956522,14.1304347826087,49.1739130434783,"Pedregal",19.325277777778,-99.204166666667,"cdmx",26,1,5,0.432775592550431,0.901501684131884
2023-01-26,"uamiztapalapa",27.0869565217391,15.2304347826087,53.7826086956522,"UAM Iztapalapa",19.360833333333,-99.073888888889,"cdmx",26,1,5,0.432775592550431,0.901501684131884
